"Sex","Age","Married","Education","Informal","Wages","Full_time","Union_member","Social_Group","Urban"
1,30,2,4,1,1050,1,2,9,0
2,27,2,4,1,1050,1,2,9,0
1,45,2,2,1,1050,1,2,9,0
2,42,2,0,1,1050,1,2,9,0
1,18,1,4,1,1050,1,2,9,0
1,37,2,4,1,1325,1,2,9,0
1,40,2,4,1,1350,1,2,9,0
1,35,2,2,1,2800,1,2,9,0
1,41,2,8,0,5000,1,1,1,0
1,27,2,8,0,4000,1,1,1,0
1,49,2,8,0,6000,1,2,9,0
1,39,2,4,1,3000,1,2,9,0
1,29,2,12,1,1000,1,2,1,0
1,30,1,14,1,2625,1,2,1,0
2,25,1,8,0,3425,1,2,1,0
1,38,2,12,0,3000,1,1,1,0
1,51,2,2,1,3000,1,2,1,0
1,32,2,17,1,3000,1,1,9,0
1,36,2,17,0,6000,1,2,1,0
1,40,2,14,0,6100,1,2,1,0
1,35,2,8,0,2400,1,2,1,0
1,26,2,8,0,1500,1,2,1,0
1,42,2,4,0,4000,1,2,1,0
1,40,3,20,0,8000,1,2,1,0
1,35,2,17,0,21000,1,1,1,0
1,30,4,17,0,19000,1,1,1,0
1,45,2,8,0,4250,1,2,1,0
2,43,3,14,0,6250,1,1,1,0
1,24,2,8,0,18000,1,2,1,0
1,37,2,0,1,800,1,2,1,0
1,35,2,0,1,700,1,2,9,0
2,30,2,0,1,700,1,2,9,0
1,55,2,17,0,13000,1,2,9,0
1,56,2,17,0,14000,1,2,9,0
1,47,2,8,0,4500,1,1,9,0
1,42,2,8,0,3500,1,1,1,0
1,40,2,12,0,4200,1,1,9,0
2,28,1,20,0,15000,1,1,1,0
1,51,2,17,0,5600,1,1,9,0
1,29,2,8,1,2100,1,2,1,0
1,35,2,12,0,3200,2,2,1,0
1,40,3,0,1,500,1,1,1,0
1,37,2,0,1,500,1,1,1,0
1,45,2,0,1,500,1,1,9,0
1,45,2,0,1,600,1,1,1,0
2,40,2,0,1,600,1,1,1,0
1,56,2,8,1,1000,1,2,1,0
2,43,2,0,1,1000,1,2,1,0
2,38,2,15,1,500,1,2,1,0
2,28,1,15,1,929,1,2,1,0
1,40,2,0,1,857,1,2,1,0
2,38,2,0,1,857,1,2,1,0
1,34,1,8,1,1429,1,2,9,0
1,38,2,17,0,5600,1,1,1,0
1,45,2,4,1,900,2,2,9,0
1,24,1,4,1,400,1,2,9,0
1,36,2,14,0,4500,1,1,9,0
1,45,2,4,0,4000,1,2,1,0
1,47,2,14,1,500,1,2,1,0
1,49,2,14,0,6000,1,2,1,0
1,48,2,14,0,5800,1,2,1,0
1,45,2,14,0,7500,1,2,1,0
1,43,2,8,0,3730,1,2,1,0
1,49,2,12,0,1500,1,1,1,0
1,50,2,14,0,1500,1,1,1,0
1,24,2,17,0,1400,1,1,1,0
1,48,2,14,0,1500,1,1,1,0
1,48,2,17,0,1500,1,1,1,0
1,45,2,17,0,1500,1,1,1,0
1,33,2,14,0,5250,1,1,1,0
1,26,2,4,1,700,1,1,9,0
1,40,2,17,1,1400,1,2,9,0
1,30,2,17,1,1400,1,2,9,0
1,47,2,14,0,7500,1,1,1,0
2,16,1,0,1,250,1,2,1,0
1,32,1,8,1,750,1,2,9,0
1,35,2,0,1,750,1,2,9,0
1,15,1,4,1,600,1,2,9,0
1,25,1,0,1,750,1,2,9,0
1,38,2,4,1,900,1,2,1,0
2,18,1,4,1,500,1,2,1,0
1,46,2,0,1,1400,1,2,1,0
1,20,1,4,1,1050,1,1,1,0
2,17,1,4,1,250,1,2,1,0
1,26,2,17,0,6250,1,1,1,0
1,30,2,0,1,375,1,2,1,0
1,45,2,14,1,2100,1,2,9,0
1,27,2,14,1,2100,1,2,9,0
1,26,2,0,1,2100,1,2,9,0
2,28,2,17,0,6500,1,1,1,0
1,27,2,8,1,800,1,1,9,0
1,59,2,14,1,5000,1,2,1,0
1,49,3,14,0,4300,1,1,1,0
1,54,2,8,0,3900,1,1,1,0
1,31,2,12,0,3200,1,1,1,0
1,24,1,12,1,300,2,2,1,0
1,26,1,17,0,5200,1,1,1,0
1,49,2,4,1,400,1,1,1,0
1,23,1,12,0,5000,1,2,1,0
1,36,2,8,1,400,1,1,1,0
1,25,2,8,1,1050,1,2,9,0
1,28,2,4,1,1050,1,2,9,0
1,35,2,4,1,1050,1,2,9,0
1,53,2,12,1,4000,1,1,1,0
2,48,3,0,1,1000,1,2,1,0
1,30,2,14,0,4500,1,2,1,0
2,28,1,14,1,3000,1,2,1,0
1,45,2,14,0,7000,1,1,1,0
1,50,2,12,0,4000,1,2,1,0
1,35,2,0,1,900,1,2,1,0
1,50,2,8,0,900,1,2,1,0
1,40,2,8,0,5000,1,1,1,0
1,27,2,14,0,5000,1,1,1,0
1,40,2,14,0,5000,1,1,1,0
1,45,2,20,0,10000,1,1,9,0
2,58,3,0,0,8000,1,1,9,0
1,35,2,12,0,6000,1,1,1,0
1,55,2,8,1,4500,1,2,1,0
1,44,2,17,0,7500,1,2,1,0
2,50,2,17,0,8250,1,2,1,0
1,29,2,0,1,700,1,2,2,1
2,24,2,0,1,700,1,2,2,1
1,39,2,12,0,2300,1,2,1,0
2,40,1,0,1,1000,1,2,1,0
1,25,1,17,1,4900,1,2,1,0
1,32,2,14,0,3969,1,2,1,0
1,24,1,17,1,4900,1,2,1,0
1,30,2,17,1,6062,1,2,1,0
1,24,1,0,1,4900,2,2,1,0
1,28,2,0,1,642,1,2,1,0
1,37,2,17,0,4500,1,2,9,0
1,38,2,14,0,5750,1,2,1,0
1,37,2,8,0,3500,1,2,9,0
1,34,2,14,0,4000,1,1,1,0
1,30,2,8,0,1575,1,1,1,0
1,40,2,17,0,5000,1,1,1,0
1,40,2,4,0,4000,1,2,1,0
1,30,2,17,0,4000,1,1,1,0
1,25,2,8,0,3000,1,2,1,0
1,40,2,8,1,1000,1,1,1,0
1,45,2,8,1,1000,1,1,1,0
1,23,1,0,1,875,1,2,1,0
2,17,1,0,1,625,1,2,1,0
2,16,1,0,1,625,1,2,1,0
1,48,2,2,0,3000,1,2,1,0
1,26,2,17,1,2250,1,2,1,0
1,30,2,2,1,875,2,2,1,0
1,30,2,17,0,7250,1,1,1,0
1,35,2,14,0,1000,1,2,1,0
2,39,2,17,0,5000,2,2,1,0
1,38,2,17,0,5500,1,1,9,0
1,36,2,15,0,3200,1,1,9,0
1,47,2,20,0,1500,1,1,1,0
1,48,2,20,0,1500,1,1,1,0
1,24,1,17,1,1500,2,2,1,0
2,38,2,12,0,4500,1,1,1,0
2,32,2,14,1,1500,1,1,1,0
1,35,2,8,0,3500,1,2,1,0
1,50,2,8,1,1000,2,2,1,0
1,45,2,17,0,8000,2,2,1,0
1,40,2,14,0,7000,2,2,1,0
2,45,2,14,1,7000,2,2,1,0
1,32,2,15,1,5000,1,1,9,0
1,41,2,4,1,2100,1,2,9,0
1,48,2,4,1,2100,1,2,9,0
1,44,3,0,1,1400,1,2,9,0
1,39,2,8,1,1400,1,2,9,0
1,43,2,0,1,1400,1,2,9,0
1,17,1,4,1,1400,1,2,9,0
1,46,2,0,1,1400,1,2,9,0
2,40,2,0,1,1260,1,2,9,0
1,18,1,4,1,1400,1,2,9,0
1,44,2,0,1,1400,1,2,9,0
2,42,2,0,1,1400,1,2,9,0
1,19,1,0,1,1400,1,2,9,0
1,17,1,0,1,500,1,2,9,0
1,18,1,4,1,800,1,2,9,0
1,40,2,0,1,1400,1,2,9,0
2,37,2,0,1,1100,1,2,9,0
1,26,2,4,1,1400,1,2,9,0
1,45,4,0,1,1050,1,2,9,0
1,21,1,14,0,3500,1,1,1,0
2,33,3,8,1,1000,1,1,3,0
1,47,2,2,0,4000,1,1,1,0
2,61,3,0,1,2000,1,2,1,0
1,63,3,0,1,1500,1,2,1,0
1,47,2,20,0,11250,1,1,9,0
1,47,2,17,0,6500,1,2,9,0
1,42,2,17,0,5750,1,1,1,0
1,51,2,4,1,1125,1,2,9,0
1,55,2,17,0,11250,1,1,3,0
1,44,2,17,0,7500,1,1,9,0
1,32,2,17,0,5500,1,2,9,0
1,42,2,8,1,1125,1,2,9,0
1,52,2,0,0,4000,1,1,1,0
1,50,2,4,0,3000,1,1,1,0
1,35,3,14,0,7500,1,1,1,0
1,39,2,14,0,5000,1,1,1,0
1,40,2,0,0,3750,1,1,1,0
1,52,3,12,0,3500,1,2,1,0
1,34,2,14,0,3700,1,2,1,0
1,40,2,17,0,3700,1,2,1,0
1,50,2,8,0,2800,1,2,1,0
2,29,1,8,0,2500,1,2,1,0
1,45,2,17,0,3500,1,2,1,0
1,48,2,2,0,3100,1,2,1,0
2,62,3,4,0,4000,1,2,1,0
1,35,2,0,1,1275,1,2,9,0
1,30,1,0,1,880,1,2,9,0
1,30,1,0,1,880,1,2,9,0
1,54,2,4,1,2300,1,2,1,0
2,22,1,0,1,1050,1,2,1,0
1,20,1,0,1,1050,1,2,1,0
1,28,2,0,1,1000,1,2,1,0
1,30,2,12,1,1050,1,2,1,0
2,19,1,14,1,1050,1,2,1,0
1,33,2,12,1,1000,2,2,1,0
2,25,1,0,1,1000,2,2,1,0
1,45,2,17,0,7700,1,2,1,0
2,43,2,15,0,5600,1,2,1,0
2,28,2,15,0,7000,1,2,1,0
1,45,2,17,0,7700,1,2,1,0
2,43,2,15,0,5600,1,2,1,0
1,27,2,20,0,1500,1,2,1,0
2,45,3,0,1,1000,1,2,1,0
1,45,2,4,0,1000,1,2,1,0
2,35,2,14,0,4900,1,2,1,0
1,53,2,20,0,9100,1,1,9,0
1,48,2,8,0,4900,1,1,9,0
1,38,2,12,0,4900,1,1,9,0
1,53,2,12,0,5800,1,1,9,0
1,58,2,17,0,7000,1,1,9,0
1,52,2,8,0,4200,2,1,9,0
1,51,2,12,0,5600,1,1,9,0
1,49,2,17,0,7000,1,1,9,0
2,44,2,17,0,6600,1,1,9,0
1,52,2,12,0,7100,1,1,9,0
1,28,2,8,0,4200,1,2,9,0
2,43,3,0,0,3500,1,2,9,0
1,59,2,17,0,9100,1,1,9,0
2,56,2,14,0,7700,1,1,9,0
1,45,2,17,0,7000,1,1,9,0
1,57,2,0,0,3500,1,2,9,0
1,33,4,14,1,4500,1,2,9,0
1,29,2,17,1,6000,2,2,1,0
1,50,2,12,1,5000,2,2,1,0
1,50,2,4,0,3280,1,2,1,0
1,25,1,0,1,1400,2,2,1,0
1,23,1,0,1,1400,2,2,1,0
2,20,1,4,1,1400,2,2,1,0
1,59,2,0,1,300,1,2,1,0
1,19,1,4,1,1400,1,2,1,0
1,28,2,4,1,400,1,2,1,0
2,26,2,4,1,400,1,2,1,0
1,40,2,17,0,3428,2,2,9,0
1,39,2,0,1,900,1,2,9,0
1,25,2,14,0,5500,1,2,1,0
1,30,2,12,0,5700,1,2,1,0
1,42,2,15,0,5900,1,2,1,0
2,34,2,12,1,375,1,2,1,0
1,30,2,12,0,5600,1,2,9,0
1,45,2,20,0,7500,1,2,9,0
2,45,3,8,0,3900,2,2,1,0
1,49,2,20,0,8000,1,2,9,0
1,45,2,17,1,7500,1,2,1,0
1,45,2,17,0,7000,1,2,1,0
1,37,2,14,0,3500,1,2,1,0
1,47,3,4,0,4000,1,2,1,0
1,36,2,12,0,4500,1,2,1,0
1,29,2,12,0,4500,1,2,1,0
1,47,2,14,0,6500,1,1,1,0
1,49,2,12,0,4500,1,2,1,0
1,48,2,17,0,5800,1,2,9,0
1,45,2,14,0,7500,1,2,1,0
1,30,2,17,0,1600,1,2,1,0
1,44,2,17,0,2500,1,1,1,0
1,59,2,0,0,5000,1,1,1,0
1,31,2,12,0,4000,1,1,1,0
1,63,2,0,0,3500,1,1,1,0
1,53,2,0,0,3500,1,1,1,0
1,25,2,4,1,840,1,2,9,0
2,18,2,8,1,840,1,2,9,0
1,23,2,0,1,840,1,2,9,0
2,22,2,0,1,840,1,2,9,0
1,33,2,8,1,300,1,2,9,0
1,27,1,14,1,1500,1,2,1,0
1,40,2,14,0,6500,1,1,1,0
1,41,2,20,0,8500,1,1,9,0
1,45,2,0,1,1000,1,1,9,0
1,34,2,20,0,8000,1,1,9,0
1,21,1,8,1,1200,1,1,9,0
1,48,2,17,0,1400,1,1,9,0
1,43,2,8,0,5000,1,1,1,0
1,46,2,8,0,4500,1,1,1,0
1,31,2,12,1,560,1,1,1,0
1,24,1,12,1,500,1,1,1,0
1,32,1,17,0,4500,1,2,1,0
1,30,1,17,0,2600,1,2,1,0
1,40,2,0,1,1400,1,2,9,0
2,35,2,0,1,1400,1,2,9,0
1,32,2,2,1,1400,1,2,9,0
2,30,2,0,1,1400,1,2,9,0
2,50,3,0,1,1400,1,2,9,0
1,25,1,2,1,1400,1,2,9,0
2,50,3,0,1,1400,1,2,9,0
1,22,1,2,1,1400,1,2,9,0
2,20,1,2,1,1400,1,2,9,0
1,24,2,2,1,1400,1,2,9,0
2,22,2,0,1,1400,1,2,9,0
1,48,2,0,1,375,1,2,1,0
1,38,2,12,1,3000,1,2,1,0
1,44,2,0,1,875,1,2,1,0
1,45,2,12,1,4200,1,2,1,0
1,30,1,17,0,6500,1,1,9,0
1,29,1,17,0,6400,1,1,9,0
2,38,2,17,0,7000,1,1,1,0
1,55,2,17,0,5000,1,2,1,0
2,28,1,14,1,750,1,2,1,0
2,25,1,17,1,750,1,2,1,0
2,45,2,4,1,500,1,2,1,0
1,30,1,17,1,1000,1,2,1,0
2,27,1,17,1,750,1,2,1,0
1,33,2,17,0,5000,1,2,1,0
1,50,2,17,0,6000,1,2,1,0
1,28,2,14,0,5000,1,2,1,0
2,34,4,0,1,500,1,2,1,0
1,58,2,20,0,1000,1,2,1,0
1,32,2,17,1,1000,1,2,1,0
1,39,2,20,0,3500,1,2,1,0
2,37,2,15,1,1250,1,2,1,0
2,18,1,12,1,626,1,2,1,0
1,53,2,14,0,3750,1,2,1,0
1,28,1,8,1,826,2,2,1,0
1,37,2,14,1,626,1,2,1,0
1,25,1,14,1,626,1,2,1,0
1,57,2,17,0,4500,1,2,1,0
2,53,2,15,0,6500,1,2,1,0
2,39,2,0,1,882,1,2,9,0
2,57,2,12,1,1050,1,2,1,0
1,28,1,12,1,882,1,2,1,0
1,35,1,4,1,882,1,2,9,0
1,57,2,12,0,3641,1,2,1,0
1,24,1,12,1,882,1,2,1,0
2,50,2,4,1,882,1,2,1,0
1,34,1,2,1,882,1,2,1,0
2,55,2,17,0,5133,1,2,1,0
1,28,1,14,1,567,1,1,1,0
1,33,1,14,1,567,1,2,1,0
1,44,2,8,1,567,1,1,1,0
1,21,1,8,1,567,1,1,1,0
2,58,3,17,0,3733,1,2,1,0
2,33,2,8,1,567,1,1,1,0
1,26,1,14,1,567,1,1,1,0
2,61,3,0,1,567,1,1,1,0
2,68,2,0,1,567,1,2,1,0
1,44,2,0,0,3080,1,2,1,0
2,62,2,0,1,567,2,1,1,0
1,33,2,17,0,4200,1,2,1,0
2,33,2,12,1,567,2,1,1,0
1,31,2,12,1,567,1,1,1,0
1,26,2,12,1,567,1,1,1,0
2,35,2,8,1,567,1,2,1,0
1,22,1,12,1,567,1,1,1,0
1,24,1,14,1,567,1,1,1,0
2,63,3,0,1,567,1,2,1,0
1,20,1,12,1,567,1,1,1,0
2,52,3,0,1,567,1,1,1,0
1,26,2,14,1,3500,1,2,1,0
1,48,2,4,1,1000,1,2,1,0
1,36,2,4,1,1000,1,2,1,0
1,54,2,8,0,1000,1,2,1,0
1,42,2,8,1,300,1,2,1,0
1,30,1,12,0,4200,1,1,1,0
1,40,2,14,0,4900,1,1,1,0
1,37,2,8,0,4200,1,2,1,0
1,52,2,17,0,4200,1,1,1,0
1,50,2,17,0,4900,1,1,1,0
1,45,2,17,0,2240,1,1,1,0
1,40,2,8,0,3000,1,2,1,0
1,20,1,12,1,4500,1,2,1,0
1,26,2,8,1,1610,1,2,1,0
2,25,2,4,1,630,1,2,1,0
1,24,1,8,0,5110,1,2,1,0
2,21,1,0,0,882,1,2,1,0
1,35,1,0,1,600,1,2,1,0
1,35,1,0,1,800,1,2,1,0
1,32,2,12,1,1260,1,2,1,0
1,25,1,0,1,1260,1,2,1,0
1,38,2,8,0,1750,1,2,1,0
1,40,2,17,0,3969,1,2,1,0
1,37,2,8,0,3031,1,1,1,0
1,34,2,12,0,4431,1,1,1,0
1,53,3,17,0,6250,1,2,1,0
1,24,1,17,1,882,1,2,1,0
1,42,2,17,0,4500,1,1,1,0
2,38,2,14,1,882,1,2,1,0
2,45,2,14,0,882,1,2,1,0
1,24,2,14,0,3500,1,2,1,0
2,20,2,14,1,882,1,2,1,0
1,42,2,17,0,3150,1,1,1,0
2,37,2,15,1,882,1,2,1,0
2,27,2,12,1,882,1,2,1,0
1,65,2,17,0,9375,1,1,1,0
1,34,2,14,0,3000,1,1,1,0
1,60,2,14,0,2800,1,1,1,0
1,30,2,17,0,7100,1,1,1,0
1,54,2,8,0,4200,1,1,1,0
1,54,2,15,0,4200,1,1,1,0
1,27,1,17,0,1400,1,1,1,0
1,39,2,14,0,6000,1,1,1,0
1,48,2,15,0,3990,1,1,1,0
1,32,2,12,0,1000,1,2,3,0
1,54,2,14,0,5000,1,2,3,0
1,58,2,14,0,4250,1,2,3,0
1,38,2,12,1,750,1,2,3,0
1,34,2,17,1,1425,1,2,3,0
1,58,2,20,0,14000,1,1,3,0
2,53,2,17,0,6500,1,1,3,0
1,37,2,14,0,4625,1,2,3,0
1,48,2,20,0,7000,1,2,3,0
1,45,2,17,0,7250,1,2,3,0
1,48,2,14,0,3000,1,2,3,0
1,36,2,17,0,4500,1,1,3,0
1,47,2,20,0,5500,1,1,3,0
1,57,2,12,0,4800,1,2,3,0
1,56,2,12,0,4800,1,2,3,0
1,44,2,20,0,2125,1,2,3,0
1,32,2,12,0,3500,1,2,3,0
1,30,2,14,0,3500,1,2,3,0
1,49,2,20,0,6370,1,2,3,0
1,50,2,20,0,4320,1,2,3,0
1,34,2,14,0,3500,1,2,3,0
1,24,2,8,1,1000,1,2,3,0
1,26,2,8,1,1000,1,2,3,0
1,57,2,14,0,4200,1,2,3,0
1,48,2,12,0,3500,1,2,3,0
1,39,2,14,0,2800,1,2,3,0
1,32,2,12,0,2800,1,2,3,0
1,67,2,0,1,1400,1,2,3,0
1,57,2,14,0,3500,1,2,3,0
1,28,2,14,0,600,1,2,3,0
2,42,2,14,0,600,1,2,9,0
1,60,2,8,0,5000,1,2,3,0
1,33,2,8,0,750,1,2,3,0
1,28,1,8,0,3000,1,2,3,0
2,30,2,8,0,600,1,2,3,0
1,49,2,17,0,7500,1,2,9,0
1,54,2,8,0,3000,2,2,3,0
1,22,2,8,0,750,2,2,3,0
1,43,2,14,0,750,2,2,9,0
1,40,2,12,0,3000,2,2,9,0
1,44,2,17,0,4200,1,2,3,0
1,50,2,17,0,3000,1,2,3,0
2,49,2,17,0,10000,1,2,3,0
1,48,2,17,0,8167,1,2,3,0
1,35,1,17,0,3000,1,2,3,0
1,40,2,8,1,500,1,2,3,0
1,45,2,12,1,3000,1,2,3,0
1,58,2,17,0,7233,1,2,9,0
1,32,1,17,0,410,1,2,9,0
1,56,2,14,1,400,1,2,3,0
1,34,2,17,0,369,2,2,3,0
1,41,2,14,1,840,1,2,3,0
1,45,2,15,0,5833,1,2,9,0
1,50,2,12,0,4200,1,2,9,0
1,51,2,20,1,4200,1,2,9,0
2,50,2,20,1,4200,1,2,9,0
1,50,2,17,0,5000,1,2,3,0
1,60,2,17,0,8400,1,2,3,0
1,51,2,14,0,5000,1,2,3,0
1,54,2,17,0,7992,1,2,3,0
1,60,2,17,0,8318,1,2,3,0
1,50,2,14,0,4000,1,2,3,0
1,50,2,8,1,300,1,2,3,0
1,22,1,12,1,450,1,2,3,0
1,36,2,8,1,1000,1,1,3,0
1,25,1,12,1,600,1,2,3,0
1,34,1,14,0,3700,1,2,3,0
1,50,2,8,1,1020,1,2,3,0
1,46,2,17,0,5000,1,1,3,0
1,40,2,12,0,3750,1,1,3,0
1,54,2,17,0,7500,1,1,9,0
2,50,2,15,0,7000,1,1,9,0
2,35,1,20,1,750,1,2,9,0
1,40,2,17,0,6250,1,1,9,0
2,34,2,8,1,910,1,2,3,0
1,62,4,0,1,910,1,2,3,0
1,37,2,12,1,700,1,2,3,0
2,45,2,4,1,400,1,2,3,0
2,38,2,4,1,400,1,2,3,0
1,54,4,0,0,3000,1,2,3,0
1,26,1,4,1,1050,1,2,3,0
1,21,1,4,1,1050,1,2,3,0
1,50,2,0,1,300,1,2,3,0
2,48,2,0,1,580,1,2,3,0
1,29,2,0,1,1050,1,2,3,0
2,24,1,8,1,400,1,2,3,0
1,50,2,12,0,5740,1,2,3,0
1,30,2,8,1,980,1,2,3,0
1,14,1,4,1,700,1,2,3,0
1,32,2,14,0,3800,1,2,3,0
1,48,4,4,1,900,1,2,3,0
1,25,1,8,1,910,1,2,3,0
1,23,1,8,1,520,1,2,3,0
1,21,1,8,1,910,1,2,3,0
1,36,2,4,1,950,1,2,3,0
2,49,3,0,1,882,1,2,3,0
1,67,2,8,0,4000,1,2,3,0
2,24,1,17,1,1100,1,2,3,0
2,46,4,2,1,700,1,2,3,0
1,52,2,17,0,6066,1,2,1,0
1,27,1,14,1,910,1,2,1,0
1,25,1,17,1,910,1,2,1,0
1,52,2,17,0,4667,1,2,1,0
2,45,2,12,1,720,2,2,1,0
1,45,2,14,0,7000,1,1,1,0
2,40,2,12,1,400,2,2,1,0
2,37,2,12,1,500,2,2,1,0
2,37,2,8,1,500,2,2,1,0
2,40,2,8,1,400,2,2,1,0
2,32,2,0,1,500,2,2,1,0
1,45,2,17,0,2570,1,1,1,0
1,45,2,12,1,933,1,2,1,0
1,45,2,14,0,4000,1,1,1,0
1,46,2,14,0,4500,1,2,1,0
1,48,2,14,0,5000,1,2,1,0
1,20,1,12,0,4500,1,2,1,0
1,46,2,14,0,5000,1,2,1,0
1,30,2,17,1,1500,1,2,1,0
1,36,2,17,0,4500,1,2,1,0
1,36,2,17,0,5800,1,2,1,0
2,27,2,4,1,500,1,2,1,0
1,19,1,0,1,500,1,2,1,0
2,45,3,0,1,500,1,2,1,0
2,28,1,15,0,550,1,2,1,0
1,56,2,17,0,6531,1,2,1,0
1,31,1,17,0,593,1,2,1,0
1,29,1,20,1,1050,1,2,1,0
1,30,2,14,0,3640,1,2,1,0
1,48,2,17,0,5950,1,2,3,0
2,30,2,15,0,4081,1,2,1,0
1,28,1,14,1,882,1,2,1,0
1,52,2,14,0,3962,1,2,1,0
1,23,1,17,1,1050,1,2,1,0
2,25,1,12,1,882,1,2,1,0
1,28,1,4,1,882,1,2,1,0
2,18,1,4,1,882,1,2,1,0
1,45,2,17,0,4783,1,2,1,0
1,30,2,17,0,5600,1,1,1,0
2,34,2,0,1,882,1,2,9,0
1,27,1,12,1,882,1,2,9,0
1,34,2,14,0,4135,1,2,9,0
1,31,1,14,1,882,1,2,9,0
1,49,2,12,0,4463,1,2,9,0
1,27,2,12,1,882,1,2,9,0
1,47,2,4,1,882,1,2,9,0
1,25,1,14,0,4074,1,2,9,0
2,63,3,0,1,882,1,2,9,0
1,37,2,12,0,4086,1,2,9,0
1,35,1,8,1,882,1,2,9,0
1,32,2,12,0,862,1,2,9,0
1,21,1,14,0,3733,1,2,1,0
2,69,2,0,1,470,1,2,1,0
2,55,2,8,1,470,1,2,1,0
1,33,1,14,0,4200,1,2,1,0
1,31,1,14,1,470,1,2,1,0
2,27,1,14,1,700,1,2,1,0
2,63,2,0,1,470,1,2,3,0
1,28,1,14,1,6066,1,2,3,0
1,55,2,12,0,3733,1,2,3,0
2,19,1,8,1,470,1,2,1,0
2,27,2,4,1,470,1,2,1,0
2,31,2,12,1,375,1,2,1,0
1,47,2,14,1,1360,1,2,1,0
1,38,1,17,0,3666,1,2,1,0
1,30,1,14,1,378,1,2,1,0
1,33,2,12,0,2500,1,2,1,0
1,34,2,14,0,3500,1,2,1,0
1,30,1,12,1,550,1,2,1,0
1,42,2,12,0,4000,1,2,1,0
1,26,2,12,0,4500,1,2,1,0
1,53,2,12,0,6000,1,2,1,0
1,33,2,14,0,7500,1,2,1,0
1,39,2,17,0,4900,1,1,1,0
1,49,2,17,0,4900,1,1,1,0
1,48,2,8,0,4200,1,2,1,0
1,37,2,4,1,2100,1,1,1,0
1,35,2,12,0,4200,1,2,1,0
1,36,2,17,1,1610,1,2,1,0
1,49,2,17,0,3220,1,2,1,0
1,35,2,17,0,3710,1,2,1,0
1,38,2,17,1,4200,1,1,1,0
1,23,1,4,1,360,2,2,1,0
1,47,2,17,1,2100,1,2,1,0
1,42,2,17,0,3360,1,2,1,0
1,36,2,17,0,2100,1,1,1,0
1,37,2,17,0,3150,1,1,1,0
1,54,2,17,0,7000,1,2,1,0
1,32,2,12,0,4200,1,2,1,0
1,36,2,17,1,1900,1,2,1,0
1,31,2,14,1,1500,1,2,1,0
1,52,2,17,0,3000,1,2,3,0
1,58,2,8,1,3500,1,2,3,0
1,50,2,17,0,3000,1,2,2,1
1,50,2,12,0,3000,1,2,2,1
1,54,2,8,0,3000,1,2,2,1
1,36,2,12,0,3000,1,2,2,1
1,40,2,8,0,3000,1,2,2,1
1,31,2,15,0,4500,1,2,3,0
1,27,1,14,0,3150,1,2,3,0
1,33,2,17,0,4250,1,2,3,0
1,57,2,17,0,6250,1,2,3,0
1,50,2,17,0,5500,1,2,1,0
1,38,2,17,0,5500,1,2,3,0
1,33,1,17,1,1000,1,2,3,0
1,30,2,12,0,4250,1,1,3,0
1,32,2,17,0,5000,1,1,3,0
1,27,2,12,0,4000,1,1,3,0
1,23,1,4,1,1200,1,2,3,0
1,37,2,14,0,4500,1,1,3,0
1,41,2,8,0,4250,1,1,3,0
1,51,2,17,0,6500,1,1,3,0
1,39,2,17,0,6500,1,1,3,0
1,38,2,14,0,3715,1,2,1,0
1,49,2,17,0,4075,1,2,1,0
1,39,2,17,0,3270,1,2,1,0
1,34,2,17,0,3150,1,2,1,0
1,54,2,20,0,6815,1,2,3,0
1,55,2,14,0,2430,1,2,3,0
1,48,2,20,0,6570,1,2,3,0
2,45,2,20,0,6350,1,2,3,0
1,40,2,17,0,3725,1,2,3,0
1,47,2,14,0,5600,1,2,3,0
1,43,2,12,0,3500,1,2,3,0
1,48,2,20,0,8250,1,2,9,0
1,55,2,12,0,4600,1,2,3,0
1,24,2,17,1,560,1,2,3,0
1,46,1,12,1,560,1,2,3,0
1,35,1,17,1,560,1,2,3,0
1,25,2,12,1,1260,1,2,3,0
1,46,2,12,1,560,1,2,3,0
1,56,2,17,0,6066,1,2,9,0
1,58,2,17,1,1050,1,2,3,0
1,45,2,14,1,933,1,2,3,0
1,47,2,12,1,1400,1,2,3,0
1,50,2,8,1,1333,1,2,3,0
1,37,2,17,0,5940,1,2,3,0
1,49,2,4,1,1050,1,2,3,0
1,55,1,8,1,882,1,2,3,0
1,56,2,8,1,3500,1,1,3,0
1,35,2,8,1,500,1,2,3,0
1,35,2,8,1,600,1,2,3,0
1,49,2,2,1,1400,1,2,3,0
2,50,2,0,1,600,1,2,3,0
1,32,2,17,0,5500,1,1,9,0
1,35,2,14,1,1500,1,1,9,0
1,58,2,0,1,1000,1,2,3,0
1,25,1,14,1,1500,1,2,3,0
1,25,1,14,1,250,1,2,3,0
1,55,2,8,1,400,1,2,9,0
1,47,2,17,0,4500,1,1,9,0
2,42,2,17,1,1500,1,2,9,0
1,45,2,12,0,4000,1,1,3,0
1,36,2,8,1,800,1,2,3,0
1,49,2,17,0,5000,1,1,9,0
1,27,2,12,1,1000,1,2,9,0
1,38,2,8,1,800,1,2,3,0
1,38,2,14,0,5000,1,2,3,0
1,40,2,14,0,5000,1,2,3,0
1,42,2,20,0,7000,1,2,3,0
1,58,2,20,0,7000,1,2,3,0
2,51,2,20,0,7000,1,2,3,0
1,46,2,14,0,5500,1,2,3,0
